Property URL,MLS ID,Property type,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country
"https://www.zillow.com/homedetails/153-Van-Wyck-Rd-Blauvelt-NY-10913/32390520_zpid/","","Single Family","660000","04/26/2024","2744","sqft","240.52","1.07","acres","5","4","153 Van Wyck Road","Blauvelt","10913","NY","USA"
"https://www.zillow.com/homedetails/4-Helaine-Ct-Orangeburg-NY-10962/32393786_zpid/","","Single Family","607500","04/26/2024","1841","sqft","329.98","10454","sqft","3","3","4 Helaine Court","Orangeburg","10962","NY","USA"
"https://www.zillow.com/homedetails/2-Almond-Ct-New-City-NY-10956/53392073_zpid/","","Single Family","785000","04/26/2024","2652","sqft","296","0.94","acres","4","3","2 Almond Court","New City","10956","NY","USA"
"https://www.zillow.com/homedetails/5-Mansfield-Pl-Suffern-NY-10901/53420246_zpid/","","Single Family","620000","04/26/2024","1620","sqft","382.72","5227","sqft","3","3","5 Mansfield Place","Suffern","10901","NY","USA"
"https://www.zillow.com/homedetails/20-Tallman-Ave-Nyack-NY-10960/32384706_zpid/","","Single Family","1500000","04/25/2024","2688","sqft","558.04","9583","sqft","4","3","20 Tallman Avenue","Nyack","10960","NY","USA"
"https://www.zillow.com/homedetails/28-Terrace-Dr-Nyack-NY-10960/32386190_zpid/","","Single Family","920000","04/25/2024","2318","sqft","396.89","0.46","acres","3","2","28 Terrace Drive","Nyack","10960","NY","USA"
"https://www.zillow.com/homedetails/99-Parkway-Dr-S-Orangeburg-NY-10962/32393243_zpid/","","Single Family","583500","04/25/2024","1168","sqft","499.57","10019","sqft","3","2","99 Parkway Drive S","Orangeburg","10962","NY","USA"
"https://www.zillow.com/homedetails/27-Jersey-Ave-Suffern-NY-10901/53420477_zpid/","","Single Family","544000","04/25/2024","1516","sqft","358.84","6970","sqft","3","2","27 Jersey Avenue","Suffern","10901","NY","USA"
"https://www.zillow.com/homedetails/152-Hudson-Ave-Haverstraw-NY-10927/32379205_zpid/","","Single Family","489000","04/24/2024","1308","sqft","373.85","","","3","2","152 Hudson Avenue","Haverstraw","10927","NY","USA"
"https://www.zillow.com/homedetails/10-Ducey-Ct-Pomona-NY-10970/32383071_zpid/","","Single Family","769125","04/24/2024","2968","sqft","259.14","0.67","acres","5","3","10 Ducey Court","Pomona","10970","NY","USA"
"https://www.zillow.com/homedetails/71-Western-Hwy-Tappan-NY-10983/89491428_zpid/","","Single Family","800000","04/24/2024","2132","sqft","375.23","0.36","acres","4","3","71 Western Highway","Tappan","10983","NY","USA"
"https://www.zillow.com/homedetails/42-Tate-Ave-Piermont-NY-10968/2055693565_zpid/","","Single Family","1175000","04/23/2024","2595","sqft","452.79","10019","sqft","3","3","42 Tate Avenue","Piermont","10968","NY","USA"
"https://www.zillow.com/homedetails/2-Highgate-Ct-Suffern-NY-10901/2054597469_zpid/","","Single Family","836000","04/22/2024","2572","sqft","325.04","0.51","acres","4","3","2 Highgate Court","Suffern","10901","NY","USA"
"https://www.zillow.com/homedetails/278-Brandywine-Dr-Orangeburg-NY-10962/32393046_zpid/","","Single Family","615000","04/21/2024","1978","sqft","310.92","0.35","acres","3","3","278 Brandywine Drive","Orangeburg","10962","NY","USA"
"https://www.zillow.com/homedetails/19-S-Remsen-St-Monsey-NY-10952/53435972_zpid/","","Single Family","1367500","04/21/2024","1952","sqft","700.56","0.26","acres","3","1","19 S Remsen Street","Monsey","10952","NY","USA"
"https://www.zillow.com/homedetails/12-Lewis-Dr-Stony-Pt-NY-10980/32400425_zpid/","","Single Family","425000","04/19/2024","1183","sqft","359.26","9583","sqft","3","1","12 Lewis Drive","Stony Pt","10980","NY","USA"
"https://www.zillow.com/homedetails/13-Spruce-Ln-West-Nyack-NY-10994/53413704_zpid/","","Single Family","920000","04/19/2024","1919","sqft","479.42","0.38","acres","3","3","13 Spruce Lane","West Nyack","10994","NY","USA"
"https://www.zillow.com/homedetails/23-Highland-Ave-Suffern-NY-10901/53420944_zpid/","","Single Family","500000","04/19/2024","1080","sqft","462.96","6534","sqft","3","1","23 Highland Avenue","Suffern","10901","NY","USA"
"https://www.zillow.com/homedetails/21-Timber-Trl-Suffern-NY-10901/53421988_zpid/","","Single Family","1250000","04/19/2024","4909","sqft","254.63","2.16","acres","6","5","21 Timber Trail","Suffern","10901","NY","USA"
"https://www.zillow.com/homedetails/3-Dorothy-Dr-Spring-Valley-NY-10977/53424294_zpid/","","Single Family","680000","04/19/2024","1573","sqft","432.29","0.56","acres","3","3","3 Dorothy Drive","Spring Valley","10977","NY","USA"
"https://www.zillow.com/homedetails/15-Gessner-Ter-Pomona-NY-10970/53430832_zpid/","","Single Family","815000","04/19/2024","2292","sqft","355.58","0.82","acres","5","3","15 Gessner Terrace","Pomona","10970","NY","USA"
"https://www.zillow.com/homedetails/17-Butternut-Dr-New-City-NY-10956/53431486_zpid/","","Single Family","690000","04/19/2024","1850","sqft","372.97","0.75","acres","4","2","17 Butternut Drive","New City","10956","NY","USA"
"https://www.zillow.com/homedetails/21-Mackey-Ct-West-Haverstraw-NY-10993/32381135_zpid/","","Single Family","510000","04/18/2024","1680","sqft","303.57","10454","sqft","3","2","21 Mackey Court","West Haverstraw","10993","NY","USA"
"https://www.zillow.com/homedetails/40-S-Constitution-Dr-Tappan-NY-10983/32394712_zpid/","","Single Family","830000","04/18/2024","2617","sqft","317.16","0.45","acres","5","3","40 S Constitution Drive","Tappan","10983","NY","USA"
"https://www.zillow.com/homedetails/12-Zachary-Taylor-St-Stony-Pt-NY-10980/32397592_zpid/","","Single Family","900000","04/18/2024","3056","sqft","294.5","0.88","acres","5","4","12 Zachary Taylor Street","Stony Pt","10980","NY","USA"
"https://www.zillow.com/homedetails/51-Cranford-Dr-New-City-NY-10956/53395034_zpid/","","Single Family","1175000","04/18/2024","2912","sqft","403.5","0.42","acres","5","3","51 Cranford Dr","New City","10956","NY","USA"
