Property URL,MLS ID,Property type,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country
"https://www.zillow.com/homedetails/55-N-Lorna-Ln-Suffern-NY-10901/53428924_zpid/","","Single Family","950000","03/18/2024","3910","sqft","242.97","0.67","acres","5","3","55 N Lorna Lane","Suffern","10901","NY","USA"
"https://www.zillow.com/homedetails/86-Maple-Ave-New-City-NY-10956/2074321938_zpid/","","Single Family","1300000","03/18/2024","","","","","","","","86 Maple Ave","New City","10956","NY","USA"
"https://www.zillow.com/homedetails/105-Castle-Heights-Ave-Nyack-NY-10960/53391391_zpid/","","Single Family","788000","03/15/2024","1523","sqft","517.4","0.26","acres","3","2","105 Castle Heights Avenue","Nyack","10960","NY","USA"
"https://www.zillow.com/homedetails/8-Carriage-Ln-New-City-NY-10956/53400392_zpid/","","Single Family","621500","03/15/2024","1844","sqft","337.04","0.46","acres","4","3","8 Carriage Lane","New City","10956","NY","USA"
"https://www.zillow.com/homedetails/138-Orange-Tpke-Sloatsburg-NY-10974/71198377_zpid/","","Single Family","480000","03/15/2024","","","","2178","sqft","","","138 Orange Tpke","Sloatsburg","10974","NY","USA"
"https://www.zillow.com/homedetails/64-Capt-Shankey-Dr-Garnerville-NY-10923/32380206_zpid/","","Single Family","537862","03/14/2024","1018","sqft","528.35","7840","sqft","3","1","64 Capt Shankey Dr","Garnerville","10923","NY","USA"
"https://www.zillow.com/homedetails/15-Ethan-Allen-Ct-Orangeburg-NY-10962/32394167_zpid/","","Single Family","767000","03/14/2024","2994","sqft","256.18","0.35","acres","5","4","15 Ethan Allen Court","Orangeburg","10962","NY","USA"
"https://www.zillow.com/homedetails/119-Old-Haverstraw-Rd-Congers-NY-10920/53397449_zpid/","","Single Family","717000","03/14/2024","2718","sqft","263.8","0.7","acres","5","3","119 Old Haverstraw Road","Congers","10920","NY","USA"
"https://www.zillow.com/homedetails/46-Pascack-Rd-Pearl-River-NY-10965/53426885_zpid/","","Single Family","600000","03/14/2024","2010","sqft","298.51","0.62","acres","3","2","46 Pascack Road","Pearl River","10965","NY","USA"
"https://www.zillow.com/homedetails/34-S-Parker-Dr-Monsey-NY-10952/53431078_zpid/","","Single Family","725000","03/14/2024","1839","sqft","394.24","0.7","acres","4","2","34 S Parker Dr","Monsey","10952","NY","USA"
"https://www.zillow.com/homedetails/82-Hempstead-Rd-Spring-Valley-NY-10977/53432903_zpid/","","Single Family","789000","03/14/2024","2808","sqft","280.98","0.84","acres","7","2","82 Hempstead Road","Spring Valley","10977","NY","USA"
"https://www.zillow.com/homedetails/27-Lime-Kiln-Rd-Suffern-NY-10901/84109121_zpid/","","Single Family","999000","03/14/2024","4894","sqft","204.13","1.35","acres","6","4","27 Lime Kiln Rd","Suffern","10901","NY","USA"
"https://www.zillow.com/homedetails/74-Fillmore-St-Pearl-River-NY-10965/32388042_zpid/","","Single Family","700000","03/13/2024","2077","sqft","337.02","0.57","acres","4","1.5","74 Fillmore St","Pearl River","10965","NY","USA"
"https://www.zillow.com/homedetails/9-Zeck-Ct-Suffern-NY-10901/53427377_zpid/","","Single Family","1129000","03/13/2024","4181","sqft","270.03","0.75","acres","5","6","9 Zeck Court","Suffern","10901","NY","USA"
"https://www.zillow.com/homedetails/114-Route-59-Suffern-NY-10901/53428324_zpid/","","Single Family","1300000","03/13/2024","1214","sqft","1070.84","0.93","acres","3","2","114 Route 59","Suffern","10901","NY","USA"
"https://www.zillow.com/homedetails/75-Carlton-Rd-Monsey-NY-10952/53432317_zpid/","","Single Family","1300000","03/13/2024","2277","sqft","570.93","0.6","acres","4","4","75 Carlton Rd","Monsey","10952","NY","USA"
