Property URL,MLS ID,Property type,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country
"https://www.zillow.com/homedetails/14-Cornell-Dr-Bardonia-NY-10954/53403219_zpid/","","Single Family","859000","03/04/2024","2894","sqft","296.82","0.44","acres","4","4","14 Cornell Drive","Bardonia","10954","NY","USA"
"https://www.zillow.com/homedetails/1-Laura-Pl-Spring-Valley-NY-10977/53418937_zpid/","","Single Family","610000","03/04/2024","1778","sqft","343.08","6534","sqft","5","1","1 Laura Pl","Spring Valley","10977","NY","USA"
"https://www.zillow.com/homedetails/3-Fawn-Ln-Suffern-NY-10901/53422343_zpid/","","Single Family","350000","03/04/2024","2240","sqft","156.25","0.8","acres","3","3","3 Fawn Ln","Suffern","10901","NY","USA"
"https://www.zillow.com/homedetails/554-Mountainview-Ave-Valley-Cottage-NY-10989/80017023_zpid/","","Single Family","678000","03/04/2024","2989","sqft","226.83","3484","sqft","3","3","554 Mountainview Ave","Valley Cottage","10989","NY","USA"
"https://www.zillow.com/homedetails/20-N-Main-St-Pearl-River-NY-10965/143851126_zpid/","","Single Family","645000","03/04/2024","1282","sqft","503.12","4356","sqft","1","2","20 N Main Street","Pearl River","10965","NY","USA"
"https://www.zillow.com/homedetails/5-Miranda-Dr-Valley-Cottage-NY-10989/2086106763_zpid/","","Single Family","995000","03/04/2024","2500","sqft","398","","","4","3","5 Miranda Drive","Valley Cottage","10989","NY","USA"
"https://www.zillow.com/homedetails/24-Johnsontown-Rd-Sloatsburg-NY-10974/53417276_zpid/","","Single Family","520000","03/02/2024","2544","sqft","204.4","0.89","acres","3","2","24 Johnsontown Road","Sloatsburg","10974","NY","USA"
"https://www.zillow.com/homedetails/23-Route-340-Orangeburg-NY-10962/32393528_zpid/","","Single Family","525000","03/01/2024","1494","sqft","351.41","0.52","acres","3","1.5","23 Route 340","Orangeburg","10962","NY","USA"
"https://www.zillow.com/homedetails/309-Front-St-Nyack-NY-10960/53391326_zpid/","","Single Family","562000","03/01/2024","1186","sqft","473.86","4792","sqft","3","2","309 Front Street","Nyack","10960","NY","USA"
"https://www.zillow.com/homedetails/15-Hemlock-Trl-New-City-NY-10956/53391688_zpid/","","Single Family","820000","03/01/2024","2960","sqft","277.03","1.84","acres","3","4","15 Hemlock Trail","New City","10956","NY","USA"
"https://www.zillow.com/homedetails/144-Waters-Edge-Congers-NY-10920/53403420_zpid/","","Single Family","805000","03/01/2024","2436","sqft","330.46","0.52","acres","4","3","144 Waters Edge","Congers","10920","NY","USA"
"https://www.zillow.com/homedetails/11-Jolliffe-Ln-Congers-NY-10920/53403930_zpid/","","Single Family","365000","03/01/2024","1192","sqft","306.21","0.35","acres","2","1","11 Jolliffe Lane","Congers","10920","NY","USA"
"https://www.zillow.com/homedetails/13-Sable-Ct-West-Nyack-NY-10994/53410471_zpid/","","Single Family","625000","03/01/2024","2482","sqft","251.81","0.49","acres","5","2","13 Sable Court","West Nyack","10994","NY","USA"
"https://www.zillow.com/homedetails/21-Louise-Dr-West-Nyack-NY-10994/53412041_zpid/","","Single Family","630000","03/01/2024","1587","sqft","396.98","0.34","acres","3","2","21 Louise Drive","West Nyack","10994","NY","USA"
"https://www.zillow.com/homedetails/13-S-Park-Ave-Nanuet-NY-10954/53412724_zpid/","","Single Family","625000","03/01/2024","1936","sqft","322.83","0.32","acres","4","2","13 S Park Avenue","Nanuet","10954","NY","USA"
"https://www.zillow.com/homedetails/13-Kreuz-Dr-West-Nyack-NY-10994/53415214_zpid/","","Single Family","582000","03/01/2024","1758","sqft","331.06","0.35","acres","4","2","13 Kreuz Dr","West Nyack","10994","NY","USA"
"https://www.zillow.com/homedetails/5-Lark-Ln-Spring-Valley-NY-10977/53425004_zpid/","","Single Family","1050000","03/01/2024","2441","sqft","430.15","0.61","acres","4","3","5 Lark Lane","Spring Valley","10977","NY","USA"
"https://www.zillow.com/homedetails/69-Mountain-Ave-Hillburn-NY-10931/66884919_zpid/","","Single Family","608000","03/01/2024","1820","sqft","334.07","0.57","acres","3","4","69 Mountain Avenue","Hillburn","10931","NY","USA"
"https://www.zillow.com/homedetails/147-Ridge-St-Pearl-River-NY-10965/32389200_zpid/","","Single Family","600000","02/29/2024","1546","sqft","388.1","5227","sqft","3","2","147 Ridge Street","Pearl River","10965","NY","USA"
"https://www.zillow.com/homedetails/61-White-St-Spring-Valley-NY-10977/53391586_zpid/","","Single Family","552000","02/29/2024","1008","sqft","547.62","7405","sqft","3","1","61 White Street","Spring Valley","10977","NY","USA"
"https://www.zillow.com/homedetails/24-Pelham-Ave-Nanuet-NY-10954/53414512_zpid/","","Single Family","740000","02/29/2024","3146","sqft","235.22","0.44","acres","5","4","24 Pelham Avenue","Nanuet","10954","NY","USA"
"https://www.zillow.com/homedetails/7-Wilbur-Rd-Montebello-NY-10901/66887841_zpid/","","Single Family","1525000","02/29/2024","4266","sqft","357.48","1.3","acres","5","5","7 Wilbur Rd","Montebello","10901","NY","USA"
"https://www.zillow.com/homedetails/16-Cricketown-Rd-Stony-Point-NY-10980/143889144_zpid/","","Single Family","585000","02/29/2024","1650","sqft","354.55","0.33","acres","4","2","16 Cricketown Road","Stony point","10980","NY","USA"
"https://www.zillow.com/homedetails/117-Prospect-Pl-Pearl-River-NY-10965/32389036_zpid/","","Single Family","895000","02/28/2024","2682","sqft","333.71","6970","sqft","4","3","117 Prospect Place","Pearl River","10965","NY","USA"
"https://www.zillow.com/homedetails/27-Hale-Pl-Tappan-NY-10983/32394258_zpid/","","Single Family","702000","02/28/2024","2541","sqft","276.27","0.33","acres","4","3","27 Hale Place","Tappan","10983","NY","USA"
"https://www.zillow.com/homedetails/58-Cinder-Rd-Stony-Pt-NY-10980/32400737_zpid/","","Single Family","675000","02/28/2024","1677","sqft","402.5","0.45","acres","3","2","58 Cinder Road","Stony Pt","10980","NY","USA"
"https://www.zillow.com/homedetails/34-Old-Hempstead-Rd-New-City-NY-10956/53396029_zpid/","","Single Family","305000","02/28/2024","3030","sqft","100.66","0.41","acres","4","4","34 Old Hempstead Rd","New City","10956","NY","USA"
"https://www.zillow.com/homedetails/4-Kingston-Dr-Spring-Valley-NY-10977/53423703_zpid/","","Single Family","899999","02/28/2024","2040","sqft","441.18","0.76","acres","4","3","4 Kingston Drive","Spring Valley","10977","NY","USA"
