Property URL,MLS ID,Property type,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country
"https://www.zillow.com/homedetails/539-Kings-Hwy-Valley-Cottage-NY-10989/53410725_zpid/","","Single Family","542000","03/08/2024","1392","sqft","389.37","0.32","acres","3","2","539 Kings Highway","Valley Cottage","10989","NY","USA"
"https://www.zillow.com/homedetails/140-Orange-Tpke-Sloatsburg-NY-10974/53417166_zpid/","","Single Family","480000","03/08/2024","2048","sqft","234.38","7501","sqft","3","3","140 Orange Turnpike","Sloatsburg","10974","NY","USA"
"https://www.zillow.com/homedetails/12-Hastings-Rd-Monsey-NY-10952/53423096_zpid/","","Single Family","442000","03/08/2024","2170","sqft","203.69","0.84","acres","4","2","12 Hastings Rd","Monsey","10952","NY","USA"
"https://www.zillow.com/homedetails/8-Caroll-Dr-Suffern-NY-10901/53427140_zpid/","","Single Family","850000","03/08/2024","2357","sqft","360.63","0.69","acres","4","3","8 Caroll Drive","Suffern","10901","NY","USA"
"https://www.zillow.com/homedetails/6-N-Lorna-Ln-Monsey-NY-10952/2053352939_zpid/","","Single Family","820000","03/08/2024","1848","sqft","443.72","0.69","acres","4","2","6 N Lorna Lane","Monsey","10952","NY","USA"
"https://www.zillow.com/homedetails/21-5th-Ave-Nyack-NY-10960/32385018_zpid/","","Single Family","1095000","03/07/2024","2946","sqft","371.69","8712","sqft","3","3","21 5th Avenue","Nyack","10960","NY","USA"
"https://www.zillow.com/homedetails/25-Hearthston-Ln-Monsey-NY-10952/53425406_zpid/","","Single Family","1400000","03/07/2024","3000","sqft","466.67","0.62","acres","6","4","25 Hearthston Lane","Monsey","10952","NY","USA"
"https://www.zillow.com/homedetails/12-Ross-Ave-Chestnut-Ridge-NY-10977/53426290_zpid/","","Single Family","30000","03/07/2024","2126","sqft","14.11","0.38","acres","4","3","12 Ross Ave","Chestnut Ridge","10977","NY","USA"
"https://www.zillow.com/homedetails/21-Mary-Beth-Dr-Airmont-NY-10901/53428365_zpid/","","Single Family","815000","03/07/2024","2174","sqft","374.89","1.11","acres","4","3","21 Mary Beth Drive","Airmont","10901","NY","USA"
"https://www.zillow.com/homedetails/129-Ridge-Rd-Valley-Cottage-NY-10989/143823912_zpid/","","Single Family","775999","03/07/2024","3084","sqft","251.62","0.62","acres","4","3","129 Ridge Road","Valley Cottage","10989","NY","USA"
"https://www.zillow.com/homedetails/36-40-N-Middletown-Rd-Nanuet-NY-10954/143829186_zpid/","","Single Family","1313000","03/07/2024","4360","sqft","301.15","0.55","acres","","","36-40 N Middletown Rd","Nanuet","10954","NY","USA"
"https://www.zillow.com/homedetails/89-Washington-St-Nyack-NY-10960/32386291_zpid/","","Single Family","680000","03/06/2024","1320","sqft","515.15","6970","sqft","3","2","89 Washington Street","Nyack","10960","NY","USA"
"https://www.zillow.com/homedetails/211-Wanamaker-Ln-Nyack-NY-10960/53391232_zpid/","","Single Family","995000","03/06/2024","2462","sqft","404.14","0.72","acres","4","4","211 Wanamaker Lane","Nyack","10960","NY","USA"
"https://www.zillow.com/homedetails/32-Oxford-Ct-Spring-Valley-NY-10977/53436351_zpid/","","Single Family","770000","03/06/2024","1798","sqft","428.25","0.35","acres","4","2","32 Oxford Court","Spring Valley","10977","NY","USA"
"https://www.zillow.com/homedetails/30-Farley-Dr-Stony-Pt-NY-10980/32398824_zpid/","","Single Family","320000","03/05/2024","1595","sqft","200.63","0.28","acres","3","1.5","30 Farley Dr","Stony Pt","10980","NY","USA"
"https://www.zillow.com/homedetails/3-Humming-Bird-Ln-Stony-Pt-NY-10980/32400554_zpid/","","Single Family","525000","03/05/2024","1344","sqft","390.63","0.31","acres","3","","3 Humming Bird Ln","Stony Pt","10980","NY","USA"
"https://www.zillow.com/homedetails/1-Church-La-Vall-K-Valley-Valley-Cottage-NY-10989/53405175_zpid/","","Single Family","240000","03/05/2024","805","sqft","298.14","3049","sqft","1","1","1 Church La Vall K Valley","Valley Cottage","10989","NY","USA"
"https://www.zillow.com/homedetails/50-E-Maltbie-Ave-Suffern-NY-10901/53420263_zpid/","","Single Family","280000","03/05/2024","2132","sqft","131.33","10018","sqft","5","2","50 E Maltbie Ave","Suffern","10901","NY","USA"
"https://www.zillow.com/homedetails/7-Yorkshire-Dr-Suffern-NY-10901/53421467_zpid/","","Single Family","699000","03/05/2024","2498","sqft","279.82","0.37","acres","4","3","7 Yorkshire Drive","Suffern","10901","NY","USA"
"https://www.zillow.com/homedetails/11-Wood-Ln-Suffern-NY-10901/53422215_zpid/","","Single Family","785000","03/05/2024","2532","sqft","310.03","0.88","acres","4","3","11 Wood Lane","Suffern","10901","NY","USA"
"https://www.zillow.com/homedetails/2-Shady-Ridge-Ln-Spring-Valley-NY-10977/53423383_zpid/","","Single Family","905000","03/05/2024","2102","sqft","430.54","0.73","acres","5","3","2 Shady Ridge Lane","Spring Valley","10977","NY","USA"
"https://www.zillow.com/homedetails/79-S-Southgate-Dr-Spring-Valley-NY-10977/53424378_zpid/","","Single Family","1860000","03/05/2024","4077","sqft","456.22","0.35","acres","6","4","79 S Southgate Drive","Spring Valley","10977","NY","USA"
"https://www.zillow.com/homedetails/3-Overhill-Rd-Monsey-NY-10952/53432648_zpid/","","Single Family","1300000","03/05/2024","2590","sqft","501.93","0.31","acres","4","3","3 Overhill Rd","Monsey","10952","NY","USA"
"https://www.zillow.com/homedetails/20-Hempstead-Rd-Spring-Valley-NY-10977/53433685_zpid/","","Single Family","999990","03/05/2024","1420","sqft","704.22","0.55","acres","2","2","20 Hempstead Road","Spring Valley","10977","NY","USA"
"https://www.zillow.com/homedetails/14-Michele-Ct-Spring-Valley-NY-10977/53434427_zpid/","","Single Family","730000","03/05/2024","1950","sqft","374.36","0.29","acres","5","2","14 Michele Court","Spring Valley","10977","NY","USA"
